crop_path,split,class_name,image_path_abs,x,y,w,h,img_size,enhanced_before_crop
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/VNrctQ2O4Rmp-36VmSwgHw_x3338_y1979_w83_h69.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/VNrctQ2O4Rmp-36VmSwgHw.jpg,3338,1979,83,69,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/VNrctQ2O4Rmp-36VmSwgHw_x2288_y1844_w73_h46.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/VNrctQ2O4Rmp-36VmSwgHw.jpg,2288,1844,73,46,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/VNrctQ2O4Rmp-36VmSwgHw_x1609_y1902_w76_h62.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/VNrctQ2O4Rmp-36VmSwgHw.jpg,1609,1902,76,62,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/VNrctQ2O4Rmp-36VmSwgHw_x2209_y1842_w77_h45.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/VNrctQ2O4Rmp-36VmSwgHw.jpg,2209,1842,77,45,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/VNrctQ2O4Rmp-36VmSwgHw_x2215_y1848_w11_h12.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/VNrctQ2O4Rmp-36VmSwgHw.jpg,2215,1848,11,12,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/VZ5DRb1ThV9eIiTTQecFbA_x1399_y1654_w17_h17.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/VZ5DRb1ThV9eIiTTQecFbA.jpg,1399,1654,17,17,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/VZ5DRb1ThV9eIiTTQecFbA_x486_y1576_w39_h46.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/VZ5DRb1ThV9eIiTTQecFbA.jpg,486,1576,39,46,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/VZ5DRb1ThV9eIiTTQecFbA_x1006_y1600_w27_h33.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/VZ5DRb1ThV9eIiTTQecFbA.jpg,1006,1600,27,33,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/val/other-sign/VuJrdvA0pzz82UfWy_nuAQ_x1639_y1044_w36_h21.png,val,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/VuJrdvA0pzz82UfWy_nuAQ.jpg,1639,1044,36,21,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/val/other-sign/VuJrdvA0pzz82UfWy_nuAQ_x2056_y1029_w16_h17.png,val,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/VuJrdvA0pzz82UfWy_nuAQ.jpg,2056,1029,16,17,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/val/other-sign/VuJrdvA0pzz82UfWy_nuAQ_x1870_y1018_w32_h39.png,val,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/VuJrdvA0pzz82UfWy_nuAQ.jpg,1870,1018,32,39,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/val/other-sign/VuJrdvA0pzz82UfWy_nuAQ_x1776_y1052_w20_h27.png,val,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/VuJrdvA0pzz82UfWy_nuAQ.jpg,1776,1052,20,27,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/val/other-sign/VuJrdvA0pzz82UfWy_nuAQ_x1891_y1048_w19_h16.png,val,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/VuJrdvA0pzz82UfWy_nuAQ.jpg,1891,1048,19,16,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/val/other-sign/VuJrdvA0pzz82UfWy_nuAQ_x1912_y1047_w17_h15.png,val,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/VuJrdvA0pzz82UfWy_nuAQ.jpg,1912,1047,17,15,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/val/other-sign/VyY66jRjhtf4m7mSjH45jw_x2014_y535_w143_h39.png,val,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/VyY66jRjhtf4m7mSjH45jw.jpg,2014,535,143,39,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/val/other-sign/VyY66jRjhtf4m7mSjH45jw_x1676_y838_w46_h22.png,val,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/VyY66jRjhtf4m7mSjH45jw.jpg,1676,838,46,22,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/val/other-sign/W8ssqU409F2olv3ao7ZvRw_x1605_y1660_w137_h144.png,val,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/W8ssqU409F2olv3ao7ZvRw.jpg,1605,1660,137,144,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/val/other-sign/W8ssqU409F2olv3ao7ZvRw_x1643_y1570_w152_h140.png,val,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/W8ssqU409F2olv3ao7ZvRw.jpg,1643,1570,152,140,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/test/other-sign/WVMvChrwUtGy1OZPJaEyxA_x1696_y1854_w24_h25.png,test,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/WVMvChrwUtGy1OZPJaEyxA.jpg,1696,1854,24,25,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/Wh4u3yTc_PvP553J0AuUpw_x1780_y662_w214_h229.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Wh4u3yTc_PvP553J0AuUpw.jpg,1780,662,214,229,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/Wh4u3yTc_PvP553J0AuUpw_x1473_y1319_w28_h21.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Wh4u3yTc_PvP553J0AuUpw.jpg,1473,1319,28,21,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/Wh4u3yTc_PvP553J0AuUpw_x873_y1376_w11_h10.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Wh4u3yTc_PvP553J0AuUpw.jpg,873,1376,11,10,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/Wh4u3yTc_PvP553J0AuUpw_x1725_y1303_w45_h9.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Wh4u3yTc_PvP553J0AuUpw.jpg,1725,1303,45,9,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/Wh4u3yTc_PvP553J0AuUpw_x1581_y1320_w28_h21.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Wh4u3yTc_PvP553J0AuUpw.jpg,1581,1320,28,21,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/Wh4u3yTc_PvP553J0AuUpw_x1727_y1313_w42_h10.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Wh4u3yTc_PvP553J0AuUpw.jpg,1727,1313,42,10,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/Wh4u3yTc_PvP553J0AuUpw_x1552_y1242_w16_h16.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Wh4u3yTc_PvP553J0AuUpw.jpg,1552,1242,16,16,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/Wh4u3yTc_PvP553J0AuUpw_x1378_y1237_w17_h17.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Wh4u3yTc_PvP553J0AuUpw.jpg,1378,1237,17,17,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/Wh4u3yTc_PvP553J0AuUpw_x1433_y1239_w15_h18.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Wh4u3yTc_PvP553J0AuUpw.jpg,1433,1239,15,18,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/Wh4u3yTc_PvP553J0AuUpw_x1609_y1245_w16_h14.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Wh4u3yTc_PvP553J0AuUpw.jpg,1609,1245,16,14,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/Wh4u3yTc_PvP553J0AuUpw_x1500_y1239_w15_h17.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Wh4u3yTc_PvP553J0AuUpw.jpg,1500,1239,15,17,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/Wh4u3yTc_PvP553J0AuUpw_x1767_y1248_w16_h17.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Wh4u3yTc_PvP553J0AuUpw.jpg,1767,1248,16,17,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/Wh4u3yTc_PvP553J0AuUpw_x1661_y1247_w15_h15.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Wh4u3yTc_PvP553J0AuUpw.jpg,1661,1247,15,15,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/Wh4u3yTc_PvP553J0AuUpw_x1717_y1246_w16_h17.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Wh4u3yTc_PvP553J0AuUpw.jpg,1717,1246,16,17,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/Wh4u3yTc_PvP553J0AuUpw_x1375_y637_w201_h236.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Wh4u3yTc_PvP553J0AuUpw.jpg,1375,637,201,236,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/Wh4u3yTc_PvP553J0AuUpw_x2516_y706_w201_h213.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Wh4u3yTc_PvP553J0AuUpw.jpg,2516,706,201,213,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/Wh4u3yTc_PvP553J0AuUpw_x2147_y686_w209_h223.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Wh4u3yTc_PvP553J0AuUpw.jpg,2147,686,209,223,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/Wh4u3yTc_PvP553J0AuUpw_x841_y1376_w10_h11.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Wh4u3yTc_PvP553J0AuUpw.jpg,841,1376,10,11,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/Wh4u3yTc_PvP553J0AuUpw_x1388_y1292_w46_h10.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Wh4u3yTc_PvP553J0AuUpw.jpg,1388,1292,46,10,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/WoCGdJ4cEG1lb8QRGYeFCg_x2611_y2352_w74_h146.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/WoCGdJ4cEG1lb8QRGYeFCg.jpg,2611,2352,74,146,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/WoCGdJ4cEG1lb8QRGYeFCg_x2756_y1982_w50_h93.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/WoCGdJ4cEG1lb8QRGYeFCg.jpg,2756,1982,50,93,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/WoCGdJ4cEG1lb8QRGYeFCg_x2827_y1793_w36_h67.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/WoCGdJ4cEG1lb8QRGYeFCg.jpg,2827,1793,36,67,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/WoCGdJ4cEG1lb8QRGYeFCg_x2873_y1676_w27_h52.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/WoCGdJ4cEG1lb8QRGYeFCg.jpg,2873,1676,27,52,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/WoCGdJ4cEG1lb8QRGYeFCg_x2895_y1614_w23_h45.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/WoCGdJ4cEG1lb8QRGYeFCg.jpg,2895,1614,23,45,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/val/other-sign/Wro-RaoejM1zAgWVrvbt8A_x305_y1453_w26_h35.png,val,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Wro-RaoejM1zAgWVrvbt8A.jpg,305,1453,26,35,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/val/other-sign/Wro-RaoejM1zAgWVrvbt8A_x305_y1494_w16_h24.png,val,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Wro-RaoejM1zAgWVrvbt8A.jpg,305,1494,16,24,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/val/other-sign/Wro-RaoejM1zAgWVrvbt8A_x284_y1419_w24_h62.png,val,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Wro-RaoejM1zAgWVrvbt8A.jpg,284,1419,24,62,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/val/other-sign/Wro-RaoejM1zAgWVrvbt8A_x5469_y1246_w42_h87.png,val,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Wro-RaoejM1zAgWVrvbt8A.jpg,5469,1246,42,87,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/val/other-sign/Wro-RaoejM1zAgWVrvbt8A_x277_y1483_w20_h22.png,val,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Wro-RaoejM1zAgWVrvbt8A.jpg,277,1483,20,22,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/val/other-sign/Wro-RaoejM1zAgWVrvbt8A_x4710_y1258_w20_h27.png,val,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Wro-RaoejM1zAgWVrvbt8A.jpg,4710,1258,20,27,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/val/other-sign/Wro-RaoejM1zAgWVrvbt8A_x2168_y1470_w34_h31.png,val,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Wro-RaoejM1zAgWVrvbt8A.jpg,2168,1470,34,31,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/WxigV7VWB3OtdOO2Bv7DBQ_x2106_y2150_w67_h41.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/WxigV7VWB3OtdOO2Bv7DBQ.jpg,2106,2150,67,41,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/WxigV7VWB3OtdOO2Bv7DBQ_x2167_y2155_w52_h21.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/WxigV7VWB3OtdOO2Bv7DBQ.jpg,2167,2155,52,21,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/WxigV7VWB3OtdOO2Bv7DBQ_x2200_y1932_w211_h127.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/WxigV7VWB3OtdOO2Bv7DBQ.jpg,2200,1932,211,127,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/WxigV7VWB3OtdOO2Bv7DBQ_x2203_y2060_w215_h47.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/WxigV7VWB3OtdOO2Bv7DBQ.jpg,2203,2060,215,47,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/WxigV7VWB3OtdOO2Bv7DBQ_x2275_y2127_w25_h37.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/WxigV7VWB3OtdOO2Bv7DBQ.jpg,2275,2127,25,37,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/WxigV7VWB3OtdOO2Bv7DBQ_x643_y2124_w40_h113.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/WxigV7VWB3OtdOO2Bv7DBQ.jpg,643,2124,40,113,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/WxigV7VWB3OtdOO2Bv7DBQ_x1783_y2222_w13_h14.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/WxigV7VWB3OtdOO2Bv7DBQ.jpg,1783,2222,13,14,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/X6ZglZ5xgAR1fikTL3kOxQ_x1129_y1550_w142_h111.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/X6ZglZ5xgAR1fikTL3kOxQ.jpg,1129,1550,142,111,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/XNCuIlB69mGjcujnljlikg_x1150_y978_w36_h34.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/XNCuIlB69mGjcujnljlikg.jpg,1150,978,36,34,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/XNCuIlB69mGjcujnljlikg_x591_y1020_w20_h22.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/XNCuIlB69mGjcujnljlikg.jpg,591,1020,20,22,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/XTzjMvn_McMtwyfEZR4nyA_x564_y787_w57_h78.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/XTzjMvn_McMtwyfEZR4nyA.jpg,564,787,57,78,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/YYjuSpMDTgEo7MBZEJe1Wg_x1576_y1713_w14_h39.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/YYjuSpMDTgEo7MBZEJe1Wg.jpg,1576,1713,14,39,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/YYjuSpMDTgEo7MBZEJe1Wg_x2754_y1472_w88_h43.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/YYjuSpMDTgEo7MBZEJe1Wg.jpg,2754,1472,88,43,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/YYjuSpMDTgEo7MBZEJe1Wg_x2204_y1628_w11_h16.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/YYjuSpMDTgEo7MBZEJe1Wg.jpg,2204,1628,11,16,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/YiUpZWrhtEbHeyz29sv4iA_x2815_y1661_w64_h48.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/YiUpZWrhtEbHeyz29sv4iA.jpg,2815,1661,64,48,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/YiUpZWrhtEbHeyz29sv4iA_x2812_y1634_w65_h31.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/YiUpZWrhtEbHeyz29sv4iA.jpg,2812,1634,65,31,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/YiUpZWrhtEbHeyz29sv4iA_x2503_y1852_w18_h16.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/YiUpZWrhtEbHeyz29sv4iA.jpg,2503,1852,18,16,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/YiUpZWrhtEbHeyz29sv4iA_x2506_y1883_w14_h14.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/YiUpZWrhtEbHeyz29sv4iA.jpg,2506,1883,14,14,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/YiUpZWrhtEbHeyz29sv4iA_x2440_y1836_w21_h21.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/YiUpZWrhtEbHeyz29sv4iA.jpg,2440,1836,21,21,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/YiUpZWrhtEbHeyz29sv4iA_x2509_y1868_w13_h16.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/YiUpZWrhtEbHeyz29sv4iA.jpg,2509,1868,13,16,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/Yn-PlZMXp1bNg5L-RYRCDg_x670_y280_w24_h28.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Yn-PlZMXp1bNg5L-RYRCDg.jpg,670,280,24,28,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/Yn-PlZMXp1bNg5L-RYRCDg_x642_y301_w6_h19.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Yn-PlZMXp1bNg5L-RYRCDg.jpg,642,301,6,19,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/test/other-sign/Z7fdBmoTiTTZautCGV7nrQ_x3199_y0_w297_h440.png,test,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Z7fdBmoTiTTZautCGV7nrQ.jpg,3199,0,297,440,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/test/other-sign/Z7fdBmoTiTTZautCGV7nrQ_x1597_y1245_w44_h87.png,test,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Z7fdBmoTiTTZautCGV7nrQ.jpg,1597,1245,44,87,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/test/other-sign/Z7fdBmoTiTTZautCGV7nrQ_x2474_y1505_w39_h26.png,test,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Z7fdBmoTiTTZautCGV7nrQ.jpg,2474,1505,39,26,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/ZRQbAJCRCLrFLW1WQDPNvg_x2549_y2208_w58_h62.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/ZRQbAJCRCLrFLW1WQDPNvg.jpg,2549,2208,58,62,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/ZRQbAJCRCLrFLW1WQDPNvg_x3132_y2164_w47_h74.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/ZRQbAJCRCLrFLW1WQDPNvg.jpg,3132,2164,47,74,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/ZvPIac4xkrNDw_GDxQLd-g_x1781_y1514_w89_h26.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/ZvPIac4xkrNDw_GDxQLd-g.jpg,1781,1514,89,26,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/ZvPIac4xkrNDw_GDxQLd-g_x1787_y1590_w88_h23.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/ZvPIac4xkrNDw_GDxQLd-g.jpg,1787,1590,88,23,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/ZvPIac4xkrNDw_GDxQLd-g_x1784_y1561_w88_h25.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/ZvPIac4xkrNDw_GDxQLd-g.jpg,1784,1561,88,25,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/ZvPIac4xkrNDw_GDxQLd-g_x1783_y1541_w90_h25.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/ZvPIac4xkrNDw_GDxQLd-g.jpg,1783,1541,90,25,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/ZvPIac4xkrNDw_GDxQLd-g_x1759_y1523_w39_h22.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/ZvPIac4xkrNDw_GDxQLd-g.jpg,1759,1523,39,22,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/test/other-sign/aOw0e_9oPh0exxSh9uQe7Q_x2254_y1294_w428_h319.png,test,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/aOw0e_9oPh0exxSh9uQe7Q.jpg,2254,1294,428,319,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/val/other-sign/aR1EySGh-GGNVY5sWrWZeA_x1685_y1691_w29_h27.png,val,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/aR1EySGh-GGNVY5sWrWZeA.jpg,1685,1691,29,27,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/aV2DQIqr_sh5CE3uvLxWdQ_x294_y233_w55_h65.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/aV2DQIqr_sh5CE3uvLxWdQ.jpg,294,233,55,65,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/ad3QwsACHyS3dbLtYyZPkQ_x2163_y1994_w18_h15.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/ad3QwsACHyS3dbLtYyZPkQ.jpg,2163,1994,18,15,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/ad3QwsACHyS3dbLtYyZPkQ_x2140_y2008_w8_h10.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/ad3QwsACHyS3dbLtYyZPkQ.jpg,2140,2008,8,10,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/ad3QwsACHyS3dbLtYyZPkQ_x2316_y1929_w41_h41.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/ad3QwsACHyS3dbLtYyZPkQ.jpg,2316,1929,41,41,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/ad3QwsACHyS3dbLtYyZPkQ_x2024_y2014_w7_h10.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/ad3QwsACHyS3dbLtYyZPkQ.jpg,2024,2014,7,10,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/b3t2eZX67pR9qDEd6H4IUg_x1770_y898_w332_h127.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/b3t2eZX67pR9qDEd6H4IUg.jpg,1770,898,332,127,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/b3t2eZX67pR9qDEd6H4IUg_x2359_y1400_w80_h15.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/b3t2eZX67pR9qDEd6H4IUg.jpg,2359,1400,80,15,128,True
/home/hkamble2/msa8395_project2/notebooks/results/subset/crops/train/other-sign/b3t2eZX67pR9qDEd6H4IUg_x1623_y1376_w20_h21.png,train,other-sign,/data/project/MSA8395/mapillary_traffic_sign_dataset/images/b3t2eZX67pR9qDEd6H4IUg.jpg,1623,1376,20,21,128,True
